t,anomaly,location,latitude,longitude
2010-01-25,1,Baltimore,39.266944,-76.579444
2010-01-25,1,Washington,38.873,-77.0217
2010-01-26,1,Baltimore,39.266944,-76.579444
2010-01-27,1,Washington,38.873,-77.0217
2010-01-28,1,Washington,38.873,-77.0217
2010-01-31,1,Portland,43.65806,-70.24417
2010-01-31,1,Eastport,44.904598,-66.982903
2010-01-31,1,Atlantic City,39.356667,-74.418053
2010-02-01,1,Eastport,44.904598,-66.982903
2010-02-06,1,Lewes,38.78278,-75.119164
2010-02-06,1,Sewells Point,36.946701,-76.330002
2010-02-26,1,Portland,43.65806,-70.24417
2010-02-27,1,Eastport,44.904598,-66.982903
2010-02-27,1,Portland,43.65806,-70.24417
2010-02-28,1,Sandy Hook,40.466944,-74.009444
2010-02-28,1,Portland,43.65806,-70.24417
2010-02-28,1,Eastport,44.904598,-66.982903
2010-03-01,1,Eastport,44.904598,-66.982903
2010-03-01,1,Portland,43.65806,-70.24417
2010-03-02,1,Eastport,44.904598,-66.982903
2010-03-02,1,Atlantic City,39.356667,-74.418053
2010-03-02,1,Sandy Hook,40.466944,-74.009444
2010-03-03,1,Lewes,38.78278,-75.119164
2010-03-03,1,Eastport,44.904598,-66.982903
2010-03-03,1,Sandy Hook,40.466944,-74.009444
2010-03-03,1,Sewells Point,36.946701,-76.330002
2010-03-03,1,Atlantic City,39.356667,-74.418053
2010-03-04,1,Atlantic City,39.356667,-74.418053
2010-03-04,1,Eastport,44.904598,-66.982903
2010-03-04,1,Lewes,38.78278,-75.119164
2010-03-04,1,Sandy Hook,40.466944,-74.009444
2010-03-04,1,Portland,43.65806,-70.24417
2010-03-05,1,Portland,43.65806,-70.24417
2010-03-13,1,Atlantic City,39.356667,-74.418053
2010-03-13,1,Baltimore,39.266944,-76.579444
2010-03-13,1,The Battery,40.700556,-74.014167
2010-03-13,1,Sandy Hook,40.466944,-74.009444
2010-03-13,1,Lewes,38.78278,-75.119164
2010-03-13,1,Washington,38.873,-77.0217
2010-03-14,1,Washington,38.873,-77.0217
2010-03-14,1,The Battery,40.700556,-74.014167
2010-03-14,1,Lewes,38.78278,-75.119164
2010-03-14,1,Baltimore,39.266944,-76.579444
2010-03-14,1,Atlantic City,39.356667,-74.418053
2010-03-14,1,Sandy Hook,40.466944,-74.009444
2010-03-15,1,Washington,38.873,-77.0217
2010-03-16,1,Washington,38.873,-77.0217
2010-03-17,1,Washington,38.873,-77.0217
2010-03-18,1,Washington,38.873,-77.0217
2010-03-27,1,Washington,38.873,-77.0217
2010-03-27,1,Sandy Hook,40.466944,-74.009444
2010-03-28,1,Sandy Hook,40.466944,-74.009444
2010-03-28,1,Washington,38.873,-77.0217
2010-03-28,1,Baltimore,39.266944,-76.579444
2010-03-29,1,Sandy Hook,40.466944,-74.009444
2010-03-29,1,Washington,38.873,-77.0217
2010-03-29,1,Eastport,44.904598,-66.982903
2010-03-29,1,Baltimore,39.266944,-76.579444
2010-03-30,1,Washington,38.873,-77.0217
2010-03-30,1,Sandy Hook,40.466944,-74.009444
2010-03-30,1,Eastport,44.904598,-66.982903
2010-03-30,1,Lewes,38.78278,-75.119164
2010-03-31,1,The Battery,40.700556,-74.014167
2010-03-31,1,Eastport,44.904598,-66.982903
2010-03-31,1,Portland,43.65806,-70.24417
2010-03-31,1,Sandy Hook,40.466944,-74.009444
2010-04-01,1,Eastport,44.904598,-66.982903
2010-04-01,1,Sandy Hook,40.466944,-74.009444
2010-04-03,1,Washington,38.873,-77.0217
2010-04-26,1,Washington,38.873,-77.0217
2010-04-26,1,Atlantic City,39.356667,-74.418053
2010-04-26,1,Lewes,38.78278,-75.119164
2010-04-26,1,Sandy Hook,40.466944,-74.009444
2010-04-27,1,Atlantic City,39.356667,-74.418053
2010-04-27,1,The Battery,40.700556,-74.014167
2010-04-27,1,Lewes,38.78278,-75.119164
2010-04-27,1,Portland,43.65806,-70.24417
2010-04-27,1,Eastport,44.904598,-66.982903
2010-04-27,1,Baltimore,39.266944,-76.579444
2010-04-27,1,Washington,38.873,-77.0217
2010-04-27,1,Sewells Point,36.946701,-76.330002
2010-04-27,1,Sandy Hook,40.466944,-74.009444
2010-04-28,1,Eastport,44.904598,-66.982903
2010-04-28,1,Lewes,38.78278,-75.119164
2010-04-28,1,Atlantic City,39.356667,-74.418053
2010-04-28,1,Sandy Hook,40.466944,-74.009444
2010-04-28,1,Portland,43.65806,-70.24417
2010-04-29,1,Eastport,44.904598,-66.982903
2010-04-29,1,Portland,43.65806,-70.24417
2010-05-12,1,Baltimore,39.266944,-76.579444
2010-05-19,1,Sandy Hook,40.466944,-74.009444
2010-05-19,1,Atlantic City,39.356667,-74.418053
2010-05-27,1,Atlantic City,39.356667,-74.418053
2010-05-28,1,Washington,38.873,-77.0217
2010-05-28,1,Lewes,38.78278,-75.119164
2010-05-28,1,Atlantic City,39.356667,-74.418053
2010-05-28,1,Baltimore,39.266944,-76.579444
2010-05-29,1,Washington,38.873,-77.0217
2010-06-14,1,Atlantic City,39.356667,-74.418053
2010-06-14,1,Lewes,38.78278,-75.119164
2010-07-12,1,Lewes,38.78278,-75.119164
2010-07-12,1,Atlantic City,39.356667,-74.418053
2010-07-13,1,Eastport,44.904598,-66.982903
2010-07-13,1,Lewes,38.78278,-75.119164
2010-07-13,1,Washington,38.873,-77.0217
2010-07-14,1,Eastport,44.904598,-66.982903
2010-07-14,1,Sandy Hook,40.466944,-74.009444
2010-07-15,1,Eastport,44.904598,-66.982903
2010-08-10,1,Eastport,44.904598,-66.982903
2010-08-11,1,Eastport,44.904598,-66.982903
2010-08-11,1,Sandy Hook,40.466944,-74.009444
2010-08-12,1,Sandy Hook,40.466944,-74.009444
2010-08-12,1,Atlantic City,39.356667,-74.418053
2010-08-12,1,Eastport,44.904598,-66.982903
2010-08-13,1,Baltimore,39.266944,-76.579444
2010-08-13,1,Atlantic City,39.356667,-74.418053
2010-08-13,1,Eastport,44.904598,-66.982903
2010-08-13,1,Washington,38.873,-77.0217
2010-08-13,1,Sandy Hook,40.466944,-74.009444
2010-08-13,1,Lewes,38.78278,-75.119164
2010-08-14,1,Baltimore,39.266944,-76.579444
2010-08-14,1,Washington,38.873,-77.0217
2010-08-15,1,Washington,38.873,-77.0217
2010-08-23,1,Atlantic City,39.356667,-74.418053
2010-08-24,1,Lewes,38.78278,-75.119164
2010-08-24,1,Washington,38.873,-77.0217
2010-08-24,1,Atlantic City,39.356667,-74.418053
2010-08-25,1,Baltimore,39.266944,-76.579444
2010-08-25,1,Sewells Point,36.946701,-76.330002
2010-08-25,1,Atlantic City,39.356667,-74.418053
2010-08-25,1,Washington,38.873,-77.0217
2010-08-25,1,Lewes,38.78278,-75.119164
2010-09-08,1,Eastport,44.904598,-66.982903
2010-09-09,1,Portland,43.65806,-70.24417
2010-09-09,1,Eastport,44.904598,-66.982903
2010-09-10,1,Eastport,44.904598,-66.982903
2010-09-11,1,Eastport,44.904598,-66.982903
2010-09-12,1,Sandy Hook,40.466944,-74.009444
2010-09-13,1,Washington,38.873,-77.0217
2010-09-28,1,Washington,38.873,-77.0217
2010-09-28,1,Baltimore,39.266944,-76.579444
2010-09-30,1,Washington,38.873,-77.0217
2010-09-30,1,Baltimore,39.266944,-76.579444
2010-10-01,1,Washington,38.873,-77.0217
2010-10-01,1,Baltimore,39.266944,-76.579444
2010-10-03,1,Atlantic City,39.356667,-74.418053
2010-10-03,1,Lewes,38.78278,-75.119164
2010-10-04,1,Sewells Point,36.946701,-76.330002
2010-10-04,1,Atlantic City,39.356667,-74.418053
2010-10-04,1,Lewes,38.78278,-75.119164
2010-10-04,1,The Battery,40.700556,-74.014167
2010-10-04,1,Sandy Hook,40.466944,-74.009444
2010-10-05,1,Sandy Hook,40.466944,-74.009444
2010-10-06,1,Sandy Hook,40.466944,-74.009444
2010-10-07,1,Eastport,44.904598,-66.982903
2010-10-08,1,Eastport,44.904598,-66.982903
2010-10-09,1,Eastport,44.904598,-66.982903
2010-10-10,1,Lewes,38.78278,-75.119164
2010-10-10,1,Sandy Hook,40.466944,-74.009444
2010-10-10,1,Atlantic City,39.356667,-74.418053
2010-10-10,1,Eastport,44.904598,-66.982903
2010-10-14,1,Washington,38.873,-77.0217
2010-11-04,1,Atlantic City,39.356667,-74.418053
2010-11-04,1,Sandy Hook,40.466944,-74.009444
2010-11-05,1,Eastport,44.904598,-66.982903
2010-11-05,1,Atlantic City,39.356667,-74.418053
2010-11-05,1,Portland,43.65806,-70.24417
2010-11-05,1,Lewes,38.78278,-75.119164
2010-11-05,1,Sandy Hook,40.466944,-74.009444
2010-11-06,1,Eastport,44.904598,-66.982903
2010-11-08,1,Eastport,44.904598,-66.982903
2010-11-11,1,Lewes,38.78278,-75.119164
2010-11-11,1,Sandy Hook,40.466944,-74.009444
2010-11-12,1,Washington,38.873,-77.0217
2010-11-12,1,Sewells Point,36.946701,-76.330002
2010-11-12,1,Lewes,38.78278,-75.119164
2010-11-13,1,Baltimore,39.266944,-76.579444
2010-11-13,1,Washington,38.873,-77.0217
2010-11-17,1,Washington,38.873,-77.0217
2010-11-17,1,Baltimore,39.266944,-76.579444
2010-12-01,1,Baltimore,39.266944,-76.579444
2010-12-04,1,Eastport,44.904598,-66.982903
2010-12-05,1,Portland,43.65806,-70.24417
2010-12-05,1,Eastport,44.904598,-66.982903
2010-12-06,1,Eastport,44.904598,-66.982903
2010-12-22,1,Lewes,38.78278,-75.119164
2010-12-22,1,Sandy Hook,40.466944,-74.009444
2010-12-23,1,Portland,43.65806,-70.24417
2010-12-23,1,Eastport,44.904598,-66.982903
2010-12-24,1,Sandy Hook,40.466944,-74.009444
2010-12-24,1,Lewes,38.78278,-75.119164
2010-12-24,1,Atlantic City,39.356667,-74.418053
2010-12-26,1,Sewells Point,36.946701,-76.330002
2010-12-26,1,Lewes,38.78278,-75.119164
2010-12-27,1,Sandy Hook,40.466944,-74.009444
2010-12-27,1,Portland,43.65806,-70.24417
2010-12-27,1,New London,41.361401,-72.089996
2010-12-27,1,Atlantic City,39.356667,-74.418053
2011-01-20,1,Eastport,44.904598,-66.982903
2011-01-21,1,Sandy Hook,40.466944,-74.009444
2011-01-21,1,Eastport,44.904598,-66.982903
2011-01-21,1,Portland,43.65806,-70.24417
2011-02-18,1,Eastport,44.904598,-66.982903
2011-02-19,1,Eastport,44.904598,-66.982903
2011-02-20,1,Eastport,44.904598,-66.982903
2011-02-21,1,Eastport,44.904598,-66.982903
2011-02-21,1,Sandy Hook,40.466944,-74.009444
2011-02-22,1,Atlantic City,39.356667,-74.418053
2011-02-22,1,Lewes,38.78278,-75.119164
2011-02-22,1,Eastport,44.904598,-66.982903
2011-02-25,1,Washington,38.873,-77.0217
2011-03-10,1,Washington,38.873,-77.0217
2011-03-10,1,Baltimore,39.266944,-76.579444
2011-03-11,1,Baltimore,39.266944,-76.579444
2011-03-11,1,Washington,38.873,-77.0217
2011-03-12,1,Washington,38.873,-77.0217
2011-03-20,1,Eastport,44.904598,-66.982903
2011-03-21,1,Eastport,44.904598,-66.982903
2011-03-22,1,Eastport,44.904598,-66.982903
2011-03-22,1,Sandy Hook,40.466944,-74.009444
2011-03-22,1,Portland,43.65806,-70.24417
2011-03-23,1,Eastport,44.904598,-66.982903
2011-03-23,1,Portland,43.65806,-70.24417
2011-03-24,1,Lewes,38.78278,-75.119164
2011-03-24,1,Sandy Hook,40.466944,-74.009444
2011-03-24,1,Eastport,44.904598,-66.982903
2011-03-24,1,Atlantic City,39.356667,-74.418053
2011-04-16,1,Atlantic City,39.356667,-74.418053
2011-04-16,1,Baltimore,39.266944,-76.579444
2011-04-16,1,The Battery,40.700556,-74.014167
2011-04-16,1,Lewes,38.78278,-75.119164
2011-04-16,1,Washington,38.873,-77.0217
2011-04-16,1,Sandy Hook,40.466944,-74.009444
2011-04-17,1,New London,41.361401,-72.089996
2011-04-17,1,The Battery,40.700556,-74.014167
2011-04-17,1,Baltimore,39.266944,-76.579444
2011-04-17,1,Sandy Hook,40.466944,-74.009444
2011-04-17,1,Atlantic City,39.356667,-74.418053
2011-04-17,1,Washington,38.873,-77.0217
2011-04-17,1,Lewes,38.78278,-75.119164
2011-04-17,1,Eastport,44.904598,-66.982903
2011-04-18,1,Portland,43.65806,-70.24417
2011-04-18,1,Washington,38.873,-77.0217
2011-04-18,1,Eastport,44.904598,-66.982903
2011-04-19,1,Washington,38.873,-77.0217
2011-04-19,1,Sandy Hook,40.466944,-74.009444
2011-04-19,1,Eastport,44.904598,-66.982903
2011-04-20,1,Lewes,38.78278,-75.119164
2011-04-20,1,Washington,38.873,-77.0217
2011-04-20,1,Eastport,44.904598,-66.982903
2011-04-20,1,Sandy Hook,40.466944,-74.009444
2011-04-21,1,Eastport,44.904598,-66.982903
2011-05-11,1,Baltimore,39.266944,-76.579444
2011-05-11,1,Washington,38.873,-77.0217
2011-05-12,1,Baltimore,39.266944,-76.579444
2011-05-12,1,Washington,38.873,-77.0217
2011-05-13,1,Baltimore,39.266944,-76.579444
2011-05-13,1,Washington,38.873,-77.0217
2011-05-14,1,Baltimore,39.266944,-76.579444
2011-05-14,1,Lewes,38.78278,-75.119164
2011-05-14,1,Washington,38.873,-77.0217
2011-05-15,1,Baltimore,39.266944,-76.579444
2011-05-15,1,Lewes,38.78278,-75.119164
2011-05-15,1,Atlantic City,39.356667,-74.418053
2011-05-15,1,Sandy Hook,40.466944,-74.009444
2011-05-15,1,Washington,38.873,-77.0217
2011-05-16,1,Eastport,44.904598,-66.982903
2011-05-16,1,Lewes,38.78278,-75.119164
2011-05-16,1,Sandy Hook,40.466944,-74.009444
2011-05-16,1,Atlantic City,39.356667,-74.418053
2011-05-16,1,Washington,38.873,-77.0217
2011-05-17,1,Baltimore,39.266944,-76.579444
2011-05-17,1,Portland,43.65806,-70.24417
2011-05-17,1,Sandy Hook,40.466944,-74.009444
2011-05-17,1,Atlantic City,39.356667,-74.418053
2011-05-17,1,Lewes,38.78278,-75.119164
2011-05-17,1,Eastport,44.904598,-66.982903
2011-05-17,1,Washington,38.873,-77.0217
2011-05-18,1,Sandy Hook,40.466944,-74.009444
2011-05-18,1,Sewells Point,36.946701,-76.330002
2011-05-18,1,Atlantic City,39.356667,-74.418053
2011-05-18,1,Eastport,44.904598,-66.982903
2011-05-18,1,Washington,38.873,-77.0217
2011-05-18,1,Lewes,38.78278,-75.119164
2011-05-18,1,The Battery,40.700556,-74.014167
2011-05-18,1,Baltimore,39.266944,-76.579444
2011-05-19,1,Washington,38.873,-77.0217
2011-05-19,1,Sandy Hook,40.466944,-74.009444
2011-05-19,1,Lewes,38.78278,-75.119164
2011-05-19,1,Baltimore,39.266944,-76.579444
2011-05-19,1,Eastport,44.904598,-66.982903
2011-05-19,1,Atlantic City,39.356667,-74.418053
2011-05-20,1,Washington,38.873,-77.0217
2011-05-21,1,Washington,38.873,-77.0217
2011-05-23,1,Washington,38.873,-77.0217
2011-05-23,1,Baltimore,39.266944,-76.579444
2011-06-13,1,Atlantic City,39.356667,-74.418053
2011-06-13,1,Sandy Hook,40.466944,-74.009444
2011-06-13,1,Lewes,38.78278,-75.119164
2011-06-14,1,Atlantic City,39.356667,-74.418053
2011-06-14,1,Sandy Hook,40.466944,-74.009444
2011-06-14,1,Lewes,38.78278,-75.119164
2011-06-15,1,Lewes,38.78278,-75.119164
2011-06-15,1,Sandy Hook,40.466944,-74.009444
2011-06-15,1,Atlantic City,39.356667,-74.418053
2011-06-16,1,Lewes,38.78278,-75.119164
2011-06-16,1,Washington,38.873,-77.0217
2011-06-16,1,Sandy Hook,40.466944,-74.009444
2011-06-16,1,Atlantic City,39.356667,-74.418053
2011-06-16,1,Eastport,44.904598,-66.982903
2011-06-17,1,Washington,38.873,-77.0217
2011-06-17,1,Baltimore,39.266944,-76.579444
2011-06-17,1,Lewes,38.78278,-75.119164
2011-06-17,1,Atlantic City,39.356667,-74.418053
2011-06-20,1,Washington,38.873,-77.0217
2011-07-15,1,Washington,38.873,-77.0217
2011-07-15,1,Lewes,38.78278,-75.119164
2011-07-15,1,Atlantic City,39.356667,-74.418053
2011-07-15,1,Baltimore,39.266944,-76.579444
2011-07-15,1,Sandy Hook,40.466944,-74.009444
2011-07-16,1,Washington,38.873,-77.0217
2011-08-06,1,Washington,38.873,-77.0217
2011-08-07,1,Washington,38.873,-77.0217
2011-08-07,1,Baltimore,39.266944,-76.579444
2011-08-27,1,Atlantic City,39.356667,-74.418053
2011-08-27,1,Lewes,38.78278,-75.119164
2011-08-27,1,Sewells Point,36.946701,-76.330002
2011-08-28,1,Sandy Hook,40.466944,-74.009444
2011-08-28,1,New London,41.361401,-72.089996
2011-08-28,1,Sewells Point,36.946701,-76.330002
2011-08-28,1,The Battery,40.700556,-74.014167
2011-08-28,1,Lewes,38.78278,-75.119164
2011-08-28,1,Atlantic City,39.356667,-74.418053
2011-08-29,1,Eastport,44.904598,-66.982903
2011-08-31,1,Eastport,44.904598,-66.982903
2011-09-01,1,Eastport,44.904598,-66.982903
2011-09-02,1,Sandy Hook,40.466944,-74.009444
2011-09-03,1,Washington,38.873,-77.0217
2011-09-06,1,Baltimore,39.266944,-76.579444
2011-09-08,1,Baltimore,39.266944,-76.579444
2011-09-08,1,Washington,38.873,-77.0217
2011-09-09,1,Baltimore,39.266944,-76.579444
2011-09-09,1,Washington,38.873,-77.0217
2011-09-10,1,Washington,38.873,-77.0217
2011-09-12,1,Washington,38.873,-77.0217
2011-09-20,1,Washington,38.873,-77.0217
2011-09-20,1,Baltimore,39.266944,-76.579444
2011-09-27,1,Eastport,44.904598,-66.982903
2011-09-27,1,Sandy Hook,40.466944,-74.009444
2011-09-28,1,The Battery,40.700556,-74.014167
2011-09-28,1,Lewes,38.78278,-75.119164
2011-09-28,1,Washington,38.873,-77.0217
2011-09-28,1,Sandy Hook,40.466944,-74.009444
2011-09-28,1,Eastport,44.904598,-66.982903
2011-09-28,1,Atlantic City,39.356667,-74.418053
2011-09-29,1,The Battery,40.700556,-74.014167
2011-09-29,1,Portland,43.65806,-70.24417
2011-09-29,1,Sandy Hook,40.466944,-74.009444
2011-09-29,1,Eastport,44.904598,-66.982903
2011-09-29,1,Atlantic City,39.356667,-74.418053
2011-09-29,1,Lewes,38.78278,-75.119164
2011-09-29,1,Washington,38.873,-77.0217
2011-09-29,1,Baltimore,39.266944,-76.579444
2011-09-30,1,Washington,38.873,-77.0217
2011-09-30,1,Atlantic City,39.356667,-74.418053
2011-09-30,1,Baltimore,39.266944,-76.579444
2011-09-30,1,Lewes,38.78278,-75.119164
2011-09-30,1,Portland,43.65806,-70.24417
2011-09-30,1,Sandy Hook,40.466944,-74.009444
2011-09-30,1,Eastport,44.904598,-66.982903
2011-10-01,1,Atlantic City,39.356667,-74.418053
2011-10-01,1,Lewes,38.78278,-75.119164
2011-10-01,1,Sandy Hook,40.466944,-74.009444
2011-10-12,1,Washington,38.873,-77.0217
2011-10-12,1,Baltimore,39.266944,-76.579444
2011-10-12,1,Lewes,38.78278,-75.119164
2011-10-13,1,Atlantic City,39.356667,-74.418053
2011-10-13,1,Washington,38.873,-77.0217
2011-10-13,1,Lewes,38.78278,-75.119164
2011-10-13,1,Baltimore,39.266944,-76.579444
2011-10-14,1,Baltimore,39.266944,-76.579444
2011-10-14,1,Washington,38.873,-77.0217
2011-10-19,1,Atlantic City,39.356667,-74.418053
2011-10-20,1,Washington,38.873,-77.0217
2011-10-20,1,Baltimore,39.266944,-76.579444
2011-10-26,1,Sandy Hook,40.466944,-74.009444
2011-10-26,1,Eastport,44.904598,-66.982903
2011-10-27,1,Eastport,44.904598,-66.982903
2011-10-27,1,Lewes,38.78278,-75.119164
2011-10-27,1,Sandy Hook,40.466944,-74.009444
2011-10-27,1,The Battery,40.700556,-74.014167
2011-10-27,1,Atlantic City,39.356667,-74.418053
2011-10-28,1,Atlantic City,39.356667,-74.418053
2011-10-28,1,Eastport,44.904598,-66.982903
2011-10-28,1,Lewes,38.78278,-75.119164
2011-10-28,1,Sewells Point,36.946701,-76.330002
2011-10-28,1,Sandy Hook,40.466944,-74.009444
2011-10-28,1,The Battery,40.700556,-74.014167
2011-10-29,1,The Battery,40.700556,-74.014167
2011-10-29,1,Lewes,38.78278,-75.119164
2011-10-29,1,Atlantic City,39.356667,-74.418053
2011-10-29,1,Eastport,44.904598,-66.982903
2011-10-29,1,Sewells Point,36.946701,-76.330002
2011-10-29,1,Sandy Hook,40.466944,-74.009444
2011-10-30,1,Lewes,38.78278,-75.119164
2011-10-30,1,Atlantic City,39.356667,-74.418053
2011-11-03,1,Washington,38.873,-77.0217
2011-11-05,1,Sewells Point,36.946701,-76.330002
2011-11-23,1,Sandy Hook,40.466944,-74.009444
2011-11-24,1,Eastport,44.904598,-66.982903
2011-11-24,1,Sandy Hook,40.466944,-74.009444
2011-11-24,1,Portland,43.65806,-70.24417
2011-11-24,1,Lewes,38.78278,-75.119164
2011-11-24,1,Atlantic City,39.356667,-74.418053
2011-11-25,1,Eastport,44.904598,-66.982903
2011-11-25,1,Sandy Hook,40.466944,-74.009444
2011-11-25,1,Atlantic City,39.356667,-74.418053
2011-11-26,1,Eastport,44.904598,-66.982903
2011-11-26,1,Washington,38.873,-77.0217
2011-11-27,1,Eastport,44.904598,-66.982903
2011-11-30,1,Washington,38.873,-77.0217
2011-12-23,1,Eastport,44.904598,-66.982903
2011-12-23,1,Portland,43.65806,-70.24417
2011-12-23,1,Sandy Hook,40.466944,-74.009444
2011-12-28,1,Baltimore,39.266944,-76.579444
2011-12-28,1,New London,41.361401,-72.089996
2011-12-28,1,Washington,38.873,-77.0217
2012-01-12,1,Sandy Hook,40.466944,-74.009444
2012-01-12,1,New London,41.361401,-72.089996
2012-01-12,1,Atlantic City,39.356667,-74.418053
2012-01-22,1,Lewes,38.78278,-75.119164
2012-03-02,1,Washington,38.873,-77.0217
2012-03-03,1,Washington,38.873,-77.0217
2012-04-07,1,Atlantic City,39.356667,-74.418053
2012-04-07,1,Eastport,44.904598,-66.982903
2012-04-07,1,Sandy Hook,40.466944,-74.009444
2012-04-08,1,Sandy Hook,40.466944,-74.009444
2012-04-08,1,Atlantic City,39.356667,-74.418053
2012-04-08,1,Eastport,44.904598,-66.982903
2012-04-09,1,Sandy Hook,40.466944,-74.009444
2012-04-09,1,Atlantic City,39.356667,-74.418053
2012-04-09,1,Eastport,44.904598,-66.982903
2012-04-10,1,Eastport,44.904598,-66.982903
2012-04-23,1,Atlantic City,39.356667,-74.418053
2012-04-23,1,Lewes,38.78278,-75.119164
2012-05-06,1,Sandy Hook,40.466944,-74.009444
2012-05-06,1,Atlantic City,39.356667,-74.418053
2012-05-06,1,Lewes,38.78278,-75.119164
2012-05-06,1,Eastport,44.904598,-66.982903
2012-05-07,1,Washington,38.873,-77.0217
2012-05-07,1,Lewes,38.78278,-75.119164
2012-05-07,1,Eastport,44.904598,-66.982903
2012-05-07,1,Sandy Hook,40.466944,-74.009444
2012-05-07,1,Atlantic City,39.356667,-74.418053
2012-05-08,1,Washington,38.873,-77.0217
2012-05-08,1,Eastport,44.904598,-66.982903
2012-05-08,1,Sandy Hook,40.466944,-74.009444
2012-05-09,1,Eastport,44.904598,-66.982903
2012-05-09,1,Washington,38.873,-77.0217
2012-06-01,1,Lewes,38.78278,-75.119164
2012-06-01,1,Atlantic City,39.356667,-74.418053
2012-06-01,1,Sandy Hook,40.466944,-74.009444
2012-06-02,1,Lewes,38.78278,-75.119164
2012-06-02,1,Washington,38.873,-77.0217
2012-06-02,1,Atlantic City,39.356667,-74.418053
2012-06-02,1,Baltimore,39.266944,-76.579444
2012-06-02,1,Sandy Hook,40.466944,-74.009444
2012-06-03,1,Portland,43.65806,-70.24417
2012-06-03,1,Atlantic City,39.356667,-74.418053
2012-06-03,1,Lewes,38.78278,-75.119164
2012-06-04,1,Portland,43.65806,-70.24417
2012-06-04,1,Sandy Hook,40.466944,-74.009444
2012-06-04,1,Lewes,38.78278,-75.119164
2012-06-04,1,Atlantic City,39.356667,-74.418053
2012-06-04,1,Eastport,44.904598,-66.982903
2012-06-04,1,Washington,38.873,-77.0217
2012-06-05,1,Sewells Point,36.946701,-76.330002
2012-06-05,1,Atlantic City,39.356667,-74.418053
2012-06-05,1,Portland,43.65806,-70.24417
2012-06-05,1,Lewes,38.78278,-75.119164
2012-06-05,1,Sandy Hook,40.466944,-74.009444
2012-06-05,1,The Battery,40.700556,-74.014167
2012-06-05,1,Eastport,44.904598,-66.982903
2012-06-05,1,New London,41.361401,-72.089996
2012-06-05,1,Washington,38.873,-77.0217
2012-06-06,1,Atlantic City,39.356667,-74.418053
2012-06-06,1,Lewes,38.78278,-75.119164
2012-06-06,1,Sewells Point,36.946701,-76.330002
2012-06-06,1,Washington,38.873,-77.0217
2012-06-06,1,Baltimore,39.266944,-76.579444
2012-06-06,1,Portland,43.65806,-70.24417
2012-06-06,1,Sandy Hook,40.466944,-74.009444
2012-06-06,1,The Battery,40.700556,-74.014167
2012-06-06,1,Eastport,44.904598,-66.982903
2012-06-07,1,Lewes,38.78278,-75.119164
2012-06-07,1,Atlantic City,39.356667,-74.418053
2012-06-07,1,Washington,38.873,-77.0217
2012-06-07,1,Eastport,44.904598,-66.982903
2012-06-12,1,Baltimore,39.266944,-76.579444
2012-06-13,1,Baltimore,39.266944,-76.579444
2012-06-15,1,Washington,38.873,-77.0217
2012-06-15,1,Baltimore,39.266944,-76.579444
2012-06-18,1,Washington,38.873,-77.0217
2012-06-18,1,Baltimore,39.266944,-76.579444
2012-07-02,1,Sandy Hook,40.466944,-74.009444
2012-07-03,1,Eastport,44.904598,-66.982903
2012-07-04,1,Eastport,44.904598,-66.982903
2012-07-05,1,Atlantic City,39.356667,-74.418053
2012-07-05,1,Eastport,44.904598,-66.982903
2012-07-05,1,Sandy Hook,40.466944,-74.009444
2012-07-06,1,Eastport,44.904598,-66.982903
2012-07-21,1,Atlantic City,39.356667,-74.418053
2012-07-21,1,Lewes,38.78278,-75.119164
2012-07-22,1,Washington,38.873,-77.0217
2012-07-30,1,Lewes,38.78278,-75.119164
2012-07-31,1,Atlantic City,39.356667,-74.418053
2012-07-31,1,Sandy Hook,40.466944,-74.009444
2012-08-01,1,Lewes,38.78278,-75.119164
2012-08-21,1,Washington,38.873,-77.0217
2012-08-27,1,Washington,38.873,-77.0217
2012-09-18,1,Washington,38.873,-77.0217
2012-09-18,1,Baltimore,39.266944,-76.579444
2012-09-18,1,Sandy Hook,40.466944,-74.009444
2012-09-19,1,Baltimore,39.266944,-76.579444
2012-09-19,1,Washington,38.873,-77.0217
2012-09-22,1,Washington,38.873,-77.0217
2012-10-16,1,Eastport,44.904598,-66.982903
2012-10-17,1,Eastport,44.904598,-66.982903
2012-10-19,1,Atlantic City,39.356667,-74.418053
2012-10-19,1,Sandy Hook,40.466944,-74.009444
2012-10-19,1,Washington,38.873,-77.0217
2012-10-28,1,Lewes,38.78278,-75.119164
2012-10-28,1,Sandy Hook,40.466944,-74.009444
2012-10-28,1,Atlantic City,39.356667,-74.418053
2012-10-28,1,Sewells Point,36.946701,-76.330002
2012-10-29,1,Washington,38.873,-77.0217
2012-10-29,1,The Battery,40.700556,-74.014167
2012-10-29,1,Sewells Point,36.946701,-76.330002
2012-10-29,1,New London,41.361401,-72.089996
2012-10-29,1,Lewes,38.78278,-75.119164
2012-10-29,1,Atlantic City,39.356667,-74.418053
2012-10-29,1,Sandy Hook,40.466944,-74.009444
2012-10-29,1,Newport,41.504333,-71.326139
2012-10-30,1,Atlantic City,39.356667,-74.418053
2012-10-30,1,Washington,38.873,-77.0217
2012-10-30,1,New London,41.361401,-72.089996
2012-10-30,1,The Battery,40.700556,-74.014167
2012-10-30,1,Baltimore,39.266944,-76.579444
2012-10-30,1,Lewes,38.78278,-75.119164
